timestamp,close,strategy_returns,benchmark_returns,turnover,equity_usdt
2025-12-03 09:05:00,92760.9,0.0,-0.0011338894021721835,0.0,10000.0
2025-12-03 09:10:00,92939.8,0.0,0.0019286143191799,0.0,10000.0
2025-12-03 09:15:00,92865.0,0.0,-0.0008048220460986633,0.0,10000.0
2025-12-03 09:20:00,92868.5,0.0,3.768911861312674e-05,0.0,10000.0
2025-12-03 09:25:00,92893.5,0.0,0.0002691978442637133,0.0,10000.0
2025-12-03 09:30:00,92836.8,0.0,-0.0006103763987792554,0.0,10000.0
2025-12-03 09:35:00,92889.0,0.0,0.0005622770280750977,0.0,10000.0
2025-12-03 09:40:00,92856.0,0.0,-0.0003552627329392877,0.0,10000.0
2025-12-03 09:45:00,92928.6,0.0,0.0007818557766865464,0.0,10000.0
2025-12-03 09:50:00,93100.4,0.0,0.0018487311764083803,0.0,10000.0
2025-12-03 09:55:00,93131.2,0.0,0.00033082564629149935,0.0,10000.0
2025-12-03 10:00:00,93041.7,0.0,-0.0009610098441767967,0.0,10000.0
2025-12-03 10:05:00,93040.3,0.0,-1.5047016552749426e-05,0.0,10000.0
2025-12-03 10:10:00,93084.7,0.0,0.0004772125627281465,0.0,10000.0
2025-12-03 10:15:00,93162.5,0.0,0.0008357979345692268,0.0,10000.0
2025-12-03 10:20:00,93303.1,0.0,0.0015091909298270423,0.0,10000.0
2025-12-03 10:25:00,93163.8,0.0,-0.0014929836200512359,0.0,10000.0
2025-12-03 10:30:00,93065.4,0.0,-0.0010562042338334576,0.0,10000.0
2025-12-03 10:35:00,92927.9,0.0,-0.0014774556387229243,0.0,10000.0
2025-12-03 10:40:00,92899.8,0.0,-0.00030238496727019726,0.0,10000.0
2025-12-03 10:45:00,92979.6,0.0,0.0008589900085900215,0.0,10000.0
2025-12-03 10:50:00,92987.2,0.0,8.173835981217792e-05,0.0,10000.0
2025-12-03 10:55:00,92891.3,0.0,-0.001031324741469719,0.0,10000.0
2025-12-03 11:00:00,92861.9,0.0,-0.00031649896168972624,0.0,10000.0
2025-12-03 11:05:00,92894.5,0.0,0.00035105893805753574,0.0,10000.0
2025-12-03 11:10:00,92709.3,0.0,-0.0019936594739192737,0.0,10000.0
2025-12-03 11:15:00,92826.1,0.0,0.001259852032104769,0.0,10000.0
2025-12-03 11:20:00,92953.2,0.0,0.0013692269738789786,0.0,10000.0
2025-12-03 11:25:00,92953.1,0.0,-1.0758101925967267e-06,0.0,10000.0
2025-12-03 11:30:00,92952.2,0.0,-9.682302150371136e-06,0.0,10000.0
2025-12-03 11:35:00,92930.6,0.0,-0.00023237750155447046,0.0,10000.0
2025-12-03 11:40:00,92861.5,0.0,-0.0007435656285443848,0.0,10000.0
2025-12-03 11:45:00,92944.6,0.0,0.0008948810863491641,0.0,10000.0
2025-12-03 11:50:00,92913.3,0.0,-0.0003367597472042627,0.0,10000.0
2025-12-03 11:55:00,92958.7,0.0,0.0004886275700033416,0.0,10000.0
2025-12-03 12:00:00,93010.4,0.0,0.0005561609618034424,0.0,10000.0
2025-12-03 12:05:00,92862.9,0.0,-0.0015858441636633636,0.0,10000.0
2025-12-03 12:10:00,92836.7,0.0,-0.0002821363536998911,0.0,10000.0
2025-12-03 12:15:00,92787.7,0.0,-0.0005278085067651483,0.0,10000.0
2025-12-03 12:20:00,92794.3,0.0,7.113011746184839e-05,0.0,10000.0
2025-12-03 12:25:00,92689.0,0.0,-0.0011347679760502771,0.0,10000.0
2025-12-03 12:30:00,92735.8,0.0,0.0005049142832482811,0.0,10000.0
2025-12-03 12:35:00,92798.7,0.0,0.0006782709590038571,0.0,10000.0
2025-12-03 12:40:00,92807.7,0.0,9.698411723446654e-05,0.0,10000.0
2025-12-03 12:45:00,92926.1,0.0,0.001275756214193624,0.0,10000.0
2025-12-03 12:50:00,92869.6,0.0,-0.0006080100208660788,0.0,10000.0
2025-12-03 12:55:00,92886.1,0.0,0.00017766847278344322,0.0,10000.0
2025-12-03 13:00:00,93024.4,0.0,0.0014889203013150887,0.0,10000.0
2025-12-03 13:05:00,92932.8,0.0,-0.000984687888338831,0.0,10000.0
2025-12-03 13:10:00,92879.8,0.0,-0.0005703045641581861,0.0,10000.0
2025-12-03 13:15:00,93024.7,0.0,0.0015600808787270548,0.0,10000.0
2025-12-03 13:20:00,92986.0,0.0,-0.00041601854131212423,0.0,10000.0
2025-12-03 13:25:00,92966.9,0.0,-0.00020540726560991374,0.0,10000.0
2025-12-03 13:30:00,93041.4,0.0,0.0008013604842154187,0.0,10000.0
2025-12-03 13:35:00,93039.0,0.0,-2.5794968691261744e-05,0.0,10000.0
2025-12-03 13:40:00,93154.4,0.0,0.0012403400724427804,0.0,10000.0
2025-12-03 13:45:00,93161.4,0.0,7.514406190156642e-05,0.0,10000.0
2025-12-03 13:50:00,93109.2,0.0,-0.0005603178999027403,0.0,10000.0
2025-12-03 13:55:00,93080.9,0.0,-0.0003039441859665759,0.0,10000.0
2025-12-03 14:00:00,91727.1,0.0,-0.014544337237822003,0.0,10000.0
2025-12-03 14:05:00,92023.3,0.0,0.0032291438408060813,0.0,10000.0
2025-12-03 14:10:00,91985.7,0.0,-0.0004085921717652541,0.0,10000.0
2025-12-03 14:15:00,92301.5,0.0,0.003433142325383276,0.0,10000.0
2025-12-03 14:20:00,92254.4,0.0,-0.0005102842315672929,0.0,10000.0
2025-12-03 14:25:00,92501.2,0.0,0.0026752111552403868,0.0,10000.0
2025-12-03 14:30:00,92150.0,0.0,-0.003796707502172869,0.0,10000.0
2025-12-03 14:35:00,92580.8,0.0,0.004674986435160067,0.0,10000.0
2025-12-03 14:40:00,93450.4,0.0,0.009392876276722584,0.0,10000.0
2025-12-03 14:45:00,92914.1,0.0,-0.005738873241847964,0.0,10000.0
2025-12-03 14:50:00,92646.0,0.0,-0.0028854608719236507,0.0,10000.0
2025-12-03 14:55:00,92307.8,0.0,-0.003650454417891691,0.0,10000.0
2025-12-03 15:00:00,92879.6,0.0,0.006194492773091698,0.0,10000.0
2025-12-03 15:05:00,92514.2,0.0,-0.003934125469963412,0.0,10000.0
2025-12-03 15:10:00,92200.1,0.0,-0.003395154473583406,0.0,10000.0
2025-12-03 15:15:00,92150.7,0.0,-0.0005357911759316103,0.0,10000.0
2025-12-03 15:20:00,92269.5,0.0,0.0012891925943048221,0.0,10000.0
2025-12-03 15:25:00,92281.9,0.0,0.00013438893675576935,0.0,10000.0
2025-12-03 15:30:00,92561.6,0.0,0.0030309302257540693,0.0,10000.0
2025-12-03 15:35:00,92273.8,0.0,-0.0031092807384488497,0.0,10000.0
2025-12-03 15:40:00,92305.5,0.0,0.0003435428041329569,0.0,10000.0
2025-12-03 15:45:00,92575.1,0.0,0.002920736034147442,0.0,10000.0
2025-12-03 15:50:00,92390.8,0.0,-0.0019908161049785322,0.0,10000.0
2025-12-03 15:55:00,92328.8,0.0,-0.0006710624867410919,0.0,10000.0
2025-12-03 16:00:00,92230.0,0.0,-0.001070088639731126,0.0,10000.0
2025-12-03 16:05:00,91845.7,0.0,-0.0041667570204922955,0.0,10000.0
2025-12-03 16:10:00,91995.2,0.0,0.0016277299862703654,0.0,10000.0
2025-12-03 16:15:00,92198.6,0.0,0.002210984920952397,0.0,10000.0
2025-12-03 16:20:00,92113.3,0.0,-0.0009251767380415998,0.0,10000.0
2025-12-03 16:25:00,92242.7,0.0,0.0014047917076034366,0.0,10000.0
2025-12-03 16:30:00,92464.6,0.0,0.0024056104168677095,0.0,10000.0
2025-12-03 16:35:00,92580.5,0.0,0.0012534526726983852,0.0,10000.0
2025-12-03 16:40:00,92689.5,0.0,0.0011773537624013564,0.0,10000.0
2025-12-03 16:45:00,92427.8,0.0,-0.002823405024301562,0.0,10000.0
2025-12-03 16:50:00,92404.3,0.0,-0.00025425250844446357,0.0,10000.0
2025-12-03 16:55:00,92206.4,0.0,-0.002141675225070805,0.0,10000.0
2025-12-03 17:00:00,92321.1,0.0,0.001243948359333169,0.0,10000.0
2025-12-03 17:05:00,92301.3,0.0,-0.00021446884839981806,0.0,10000.0
2025-12-03 17:10:00,92585.2,0.0,0.003075796332229208,0.0,10000.0
2025-12-03 17:15:00,92218.1,0.0,-0.003964996565325674,0.0,10000.0
2025-12-03 17:20:00,92466.8,0.0,0.0026968675346812354,0.0,10000.0
2025-12-03 17:25:00,92468.7,0.0,2.054791557615232e-05,0.0,10000.0
2025-12-03 17:30:00,92570.8,0.0,0.001104157406776718,0.0,10000.0
2025-12-03 17:35:00,92758.7,0.0,0.0020297977331944494,0.0,10000.0
2025-12-03 17:40:00,92719.6,0.0,-0.0004215238031579638,0.0,10000.0
2025-12-03 17:45:00,92917.0,0.0,0.002128999693700173,0.0,10000.0
2025-12-03 17:50:00,92963.5,0.0,0.0005004466351690162,0.0,10000.0
2025-12-03 17:55:00,92913.7,0.0,-0.0005356941165081119,0.0,10000.0
2025-12-03 18:00:00,93139.9,0.0,0.0024345171917596886,0.0,10000.0
2025-12-03 18:05:00,93133.1,0.0,-7.300845287561142e-05,0.0,10000.0
2025-12-03 18:10:00,93384.4,0.0,0.002698288793135717,0.0,10000.0
2025-12-03 18:15:00,92887.8,0.0,-0.005317804686864047,0.0,10000.0
2025-12-03 18:20:00,93044.9,0.0,0.0016912877686843242,0.0,10000.0
2025-12-03 18:25:00,93066.0,0.0,0.00022677223577005634,0.0,10000.0
2025-12-03 18:30:00,93056.9,0.0,-9.778007005789568e-05,0.0,10000.0
2025-12-03 18:35:00,93086.3,0.0,0.0003159357339435065,0.0,10000.0
2025-12-03 18:40:00,93087.4,0.0,1.1816991329460791e-05,0.0,10000.0
2025-12-03 18:45:00,92775.9,0.0,-0.0033463175467356443,0.0,10000.0
2025-12-03 18:50:00,92491.5,0.0,-0.003065451264821939,0.0,10000.0
2025-12-03 18:55:00,92581.4,0.0,0.0009719812090840385,0.0,10000.0
2025-12-03 19:00:00,92659.1,0.0,0.000839261449924189,0.0,10000.0
2025-12-03 19:05:00,92776.7,0.0,0.0012691683817347421,0.0,10000.0
2025-12-03 19:10:00,92644.8,0.0,-0.0014216931621839901,0.0,10000.0
2025-12-03 19:15:00,92726.5,0.0,0.0008818627704954007,0.0,10000.0
2025-12-03 19:20:00,92682.9,0.0,-0.0004701999967647863,0.0,10000.0
2025-12-03 19:25:00,92680.3,0.0,-2.805263969940519e-05,0.0,10000.0
2025-12-03 19:30:00,92737.7,0.0,0.0006193333426844916,0.0,10000.0
2025-12-03 19:35:00,92628.0,0.0,-0.0011829061967246757,0.0,10000.0
2025-12-03 19:40:00,92792.8,0.0,0.0017791596493501594,0.0,10000.0
2025-12-03 19:45:00,92930.3,0.0,0.0014817960014139597,0.0,10000.0
2025-12-03 19:50:00,92948.5,0.0,0.00019584570371544707,0.0,10000.0
2025-12-03 19:55:00,92986.3,0.0,0.0004066768156560929,0.0,10000.0
2025-12-03 20:00:00,92861.1,0.0,-0.0013464349049268076,0.0,10000.0
2025-12-03 20:05:00,92973.0,0.0,0.00120502557044877,0.0,10000.0
2025-12-03 20:10:00,92930.2,0.0,-0.0004603487033870701,0.0,10000.0
2025-12-03 20:15:00,93022.2,0.0,0.0009899903368335572,0.0,10000.0
2025-12-03 20:20:00,92984.4,0.0,-0.000406354612124904,0.0,10000.0
2025-12-03 20:25:00,92984.7,0.0,3.2263476454907902e-06,0.0,10000.0
2025-12-03 20:30:00,93007.5,0.0,0.0002452016299456794,0.0,10000.0
2025-12-03 20:35:00,93037.3,0.0,0.00032040426847301795,0.0,10000.0
2025-12-03 20:40:00,93135.7,0.0,0.0010576403227522402,0.0,10000.0
2025-12-03 20:45:00,93140.5,0.0,5.153770251364875e-05,0.0,10000.0
2025-12-03 20:50:00,93038.1,0.0,-0.001099414325669179,0.0,10000.0
2025-12-03 20:55:00,92927.0,0.0,-0.0011941344459958092,0.0,10000.0
2025-12-03 21:00:00,92846.5,0.0,-0.0008662713743046169,0.0,10000.0
2025-12-03 21:05:00,92972.5,0.0,0.0013570786190109096,0.0,10000.0
2025-12-03 21:10:00,93006.3,0.0,0.00036354836107443944,0.0,10000.0
2025-12-03 21:15:00,93124.6,0.0,0.0012719568459340636,0.0,10000.0
2025-12-03 21:20:00,93163.9,0.0,0.0004220152355014495,0.0,10000.0
2025-12-03 21:25:00,93231.3,0.0,0.0007234561885023361,0.0,10000.0
2025-12-03 21:30:00,93334.3,0.0,0.0011047791889633451,0.0,10000.0
2025-12-03 21:35:00,93418.0,0.0,0.0008967764262441946,0.0,10000.0
2025-12-03 21:40:00,93441.7,0.0,0.00025369843070932596,0.0,10000.0
2025-12-03 21:45:00,93353.3,0.0,-0.0009460444319826511,0.0,10000.0
2025-12-03 21:50:00,93425.2,0.0,0.0007701923767022834,0.0,10000.0
2025-12-03 21:55:00,93648.5,0.0,0.00239014741204735,0.0,10000.0
2025-12-03 22:00:00,93478.3,0.0,-0.0018174343422477923,0.0,10000.0
2025-12-03 22:05:00,93469.5,0.0,-9.413949547654177e-05,0.0,10000.0
2025-12-03 22:10:00,93640.6,0.0,0.0018305436532772834,0.0,10000.0
2025-12-03 22:15:00,93540.5,0.0,-0.001068980762617966,0.0,10000.0
2025-12-03 22:20:00,93434.1,0.0,-0.0011374752112720543,0.0,10000.0
2025-12-03 22:25:00,93359.5,0.0,-0.0007984237018391349,0.0,10000.0
2025-12-03 22:30:00,93276.9,0.0,-0.0008847519534702641,0.0,10000.0
2025-12-03 22:35:00,93553.3,0.0,0.0029632202613938396,0.0,10000.0
2025-12-03 22:40:00,93532.4,0.0,-0.00022340206064364043,0.0,10000.0
2025-12-03 22:45:00,93723.4,0.0,0.0020420731211858723,0.0,10000.0
2025-12-03 22:50:00,93621.0,0.0,-0.0010925766670862869,0.0,10000.0
2025-12-03 22:55:00,93729.8,0.0,0.001162132427553697,0.0,10000.0
2025-12-03 23:00:00,93775.2,0.0,0.0004843710324784478,0.0,10000.0
2025-12-03 23:05:00,93976.2,0.0,0.0021434238476698564,0.0,10000.0
2025-12-03 23:10:00,93716.4,0.0,-0.0027645297426369675,0.0,10000.0
2025-12-03 23:15:00,93715.3,0.0,-1.1737540067557894e-05,0.0,10000.0
2025-12-03 23:20:00,93548.3,0.0,-0.001781992908308494,0.0,10000.0
2025-12-03 23:25:00,93598.3,0.0,0.0005344832562430568,0.0,10000.0
2025-12-03 23:30:00,93504.0,0.0,-0.0010074969310340798,0.0,10000.0
2025-12-03 23:35:00,93507.3,0.0,3.529260780288368e-05,0.0,10000.0
2025-12-03 23:40:00,93466.2,0.0,-0.0004395378756525403,0.0,10000.0
2025-12-03 23:45:00,93537.5,0.0,0.0007628426104837605,0.0,10000.0
2025-12-03 23:50:00,93598.8,0.0,0.0006553521314980326,0.0,10000.0
2025-12-03 23:55:00,93381.6,0.0,-0.002320542571058626,0.0,10000.0
2025-12-04 00:00:00,93361.5,0.0,-0.00021524583001364395,0.0,10000.0
2025-12-04 00:05:00,93260.8,0.0,-0.0010786030644323041,0.0,10000.0
2025-12-04 00:10:00,92911.2,0.0,-0.0037486275048037587,0.0,10000.0
2025-12-04 00:15:00,93049.7,0.0,0.0014906706618793564,0.0,10000.0
2025-12-04 00:20:00,93000.3,0.0,-0.0005308990786643264,0.0,10000.0
2025-12-04 00:25:00,92785.9,0.0,-0.0023053689074121753,0.0,10000.0
2025-12-04 00:30:00,92632.0,0.0,-0.001658657188215007,0.0,10000.0
2025-12-04 00:35:00,92796.6,0.0,0.0017769237412557093,0.0,10000.0
2025-12-04 00:40:00,92997.7,0.0,0.002167105260322044,0.0,10000.0
2025-12-04 00:45:00,92961.1,0.0,-0.0003935581202545446,0.0,10000.0
2025-12-04 00:50:00,92930.0,0.0,-0.00033454853696879283,0.0,10000.0
2025-12-04 00:55:00,93010.9,0.0,0.0008705477240933401,0.0,10000.0
2025-12-04 01:00:00,93197.1,0.0,0.002001915904480178,0.0,10000.0
2025-12-04 01:05:00,93183.2,0.0,-0.00014914627171880301,0.0,10000.0
2025-12-04 01:10:00,93651.7,0.0,0.005027730320486867,0.0,10000.0
2025-12-04 01:15:00,93242.6,0.0,-0.004368313655811806,0.0,10000.0
2025-12-04 01:20:00,93296.9,0.0,0.0005823518434706632,0.0,10000.0
2025-12-04 01:25:00,93332.0,0.0,0.00037621828806755353,0.0,10000.0
2025-12-04 01:30:00,93400.0,0.0,0.0007285818368834018,0.0,10000.0
2025-12-04 01:35:00,93454.2,0.0,0.0005802997858672665,0.0,10000.0
2025-12-04 01:40:00,93389.4,0.0,-0.0006933877771143626,0.0,10000.0
2025-12-04 01:45:00,93208.4,0.0,-0.001938121457038977,0.0,10000.0
2025-12-04 01:50:00,93136.0,0.0,-0.0007767540264610462,0.0,10000.0
2025-12-04 01:55:00,93148.8,0.0,0.0001374334306820657,0.0,10000.0
2025-12-04 02:00:00,93231.2,0.0,0.000884606135559407,0.0,10000.0
2025-12-04 02:05:00,93365.9,0.0,0.0014447953045761963,0.0,10000.0
2025-12-04 02:10:00,93622.6,0.0,0.0027493977994108576,0.0,10000.0
2025-12-04 02:15:00,93844.2,0.0,0.002366949860396872,0.0,10000.0
2025-12-04 02:20:00,93850.9,0.0,7.139492904184586e-05,0.0,10000.0
2025-12-04 02:25:00,93757.6,0.0,-0.0009941300509637152,0.0,10000.0
2025-12-04 02:30:00,93678.1,0.0,-0.0008479312610391032,0.0,10000.0
2025-12-04 02:35:00,93936.0,0.0,0.002753044735108734,0.0,10000.0
2025-12-04 02:40:00,93825.5,0.0,-0.0011763328223470815,0.0,10000.0
2025-12-04 02:45:00,93795.7,0.0,-0.0003176108840347025,0.0,10000.0
2025-12-04 02:50:00,93781.6,0.0,-0.00015032672073445053,0.0,10000.0
2025-12-04 02:55:00,93889.0,0.0,0.0011452139865388844,0.0,10000.0
2025-12-04 03:00:00,93933.3,0.0,0.0004718337611435697,0.0,10000.0
2025-12-04 03:05:00,93969.4,0.0,0.0003843152534830363,0.0,10000.0
2025-12-04 03:10:00,93752.8,0.0,-0.002305005672059157,0.0,10000.0
2025-12-04 03:15:00,93604.0,0.0,-0.0015871525970424516,0.0,10000.0
2025-12-04 03:20:00,93638.3,0.0,0.0003664373317380232,0.0,10000.0
2025-12-04 03:25:00,93568.5,0.0,-0.0007454214781772439,0.0,10000.0
2025-12-04 03:30:00,93495.7,0.0,-0.00077803961803391,0.0,10000.0
2025-12-04 03:35:00,93446.6,0.0,-0.0005251578414835478,0.0,10000.0
2025-12-04 03:40:00,93429.2,0.0,-0.0001862026012718898,0.0,10000.0
2025-12-04 03:45:00,93563.5,0.0,0.0014374521027686882,0.0,10000.0
2025-12-04 03:50:00,93520.1,0.0,-0.00046385609773036407,0.0,10000.0
2025-12-04 03:55:00,93496.9,0.0,-0.0002480750127513698,0.0,10000.0
2025-12-04 04:00:00,93346.3,0.0,-0.0016107485916644348,0.0,10000.0
2025-12-04 04:05:00,93410.3,0.0,0.0006856190336415047,0.0,10000.0
2025-12-04 04:10:00,93418.8,0.0,9.09963890491916e-05,0.0,10000.0
2025-12-04 04:15:00,93391.2,0.0,-0.0002954437436576418,0.0,10000.0
2025-12-04 04:20:00,93346.7,0.0,-0.00047649029030572,0.0,10000.0
2025-12-04 04:25:00,93356.7,0.0,0.00010712751495223216,0.0,10000.0
2025-12-04 04:30:00,93397.3,0.0,0.0004348911219014262,0.0,10000.0
2025-12-04 04:35:00,93353.5,0.0,-0.00046896430624876473,0.0,10000.0
2025-12-04 04:40:00,93334.2,0.0,-0.00020674104345319577,0.0,10000.0
2025-12-04 04:45:00,93247.0,0.0,-0.0009342770388560684,0.0,10000.0
2025-12-04 04:50:00,93288.1,0.0,0.00044076485034372226,0.0,10000.0
2025-12-04 04:55:00,93318.1,0.0,0.0003215844250230582,0.0,10000.0
2025-12-04 05:00:00,93294.6,0.0,-0.0002518268160196513,0.0,10000.0
2025-12-04 05:05:00,93089.9,0.0,-0.0021941248475261244,0.0,10000.0
2025-12-04 05:10:00,93152.1,0.0,0.0006681713053726668,0.0,10000.0
2025-12-04 05:15:00,92985.5,0.0,-0.0017884728309937037,0.0,10000.0
2025-12-04 05:20:00,93090.4,0.0,0.0011281328809329416,0.0,10000.0
2025-12-04 05:25:00,93167.7,0.0,0.0008303756348668756,0.0,10000.0
2025-12-04 05:30:00,93077.0,0.0,-0.0009735133528036011,0.0,10000.0
2025-12-04 05:35:00,93013.1,0.0,-0.000686528358241012,0.0,10000.0
2025-12-04 05:40:00,92930.2,0.0,-0.0008912723046539117,0.0,10000.0
2025-12-04 05:45:00,92897.7,0.0,-0.0003497248472509318,0.0,10000.0
2025-12-04 05:50:00,92830.0,0.0,-0.0007287586237333388,0.0,10000.0
2025-12-04 05:55:00,92930.1,0.0,0.0010783151998277063,0.0,10000.0
2025-12-04 06:00:00,92833.3,0.0,-0.0010416431274689053,0.0,10000.0
2025-12-04 06:05:00,92953.3,0.0,0.0012926396023840159,0.0,10000.0
2025-12-04 06:10:00,92988.1,0.0,0.00037438154428093284,0.0,10000.0
2025-12-04 06:15:00,93004.7,0.0,0.00017851746621322384,0.0,10000.0
2025-12-04 06:20:00,92979.4,0.0,-0.0002720292630372656,0.0,10000.0
2025-12-04 06:25:00,93153.7,0.0,0.001874608784311338,0.0,10000.0
2025-12-04 06:30:00,93294.2,0.0,0.0015082600047018335,0.0,10000.0
2025-12-04 06:35:00,93225.9,0.0,-0.000732092670283957,0.0,10000.0
2025-12-04 06:40:00,93085.0,0.0,-0.001511382566432684,0.0,10000.0
2025-12-04 06:45:00,93082.5,0.0,-2.685717355110917e-05,0.0,10000.0
2025-12-04 06:50:00,93098.2,0.0,0.00016866757983513558,0.0,10000.0
2025-12-04 06:55:00,93099.2,0.0,1.074134623446632e-05,0.0,10000.0
2025-12-04 07:00:00,93068.8,0.0,-0.0003265334181173918,0.0,10000.0
2025-12-04 07:05:00,92963.4,0.0,-0.0011324955301884598,0.0,10000.0
2025-12-04 07:10:00,93015.0,0.0,0.000555057151524263,0.0,10000.0
2025-12-04 07:15:00,93106.5,0.0,0.0009837123044669216,0.0,10000.0
2025-12-04 07:20:00,93007.8,0.0,-0.001060076364163609,0.0,10000.0
2025-12-04 07:25:00,93064.8,0.0,0.0006128518253307735,0.0,10000.0
2025-12-04 07:30:00,93150.8,0.0,0.0009240873026106211,0.0,10000.0
