period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-04-17,midpoint,1,-0.00031467687662645183,0.0,0.0
2025-04-17,opposite_extreme,1,0.0017084211344806643,1.0,inf
2025-04-23,midpoint,1,-0.002649672744505116,0.0,0.0
2025-04-23,opposite_extreme,1,0.0023425155501597406,1.0,inf
2025-04-25,midpoint,1,-0.001434208527144487,0.0,0.0
2025-04-25,opposite_extreme,1,0.0008159644656700049,1.0,inf
2025-04-28,midpoint,1,-0.003668335873261208,0.0,0.0
2025-04-28,opposite_extreme,1,-0.0017425048433116208,0.0,0.0
2025-04-29,midpoint,1,0.0006553523332968325,1.0,inf
2025-04-29,opposite_extreme,1,-0.009654632747241099,0.0,0.0
2025-04-30,midpoint,1,-0.006707705574925726,0.0,0.0
2025-04-30,opposite_extreme,1,-0.0021693801367075327,0.0,0.0
2025-05-01,midpoint,1,-0.00249768103944914,0.0,0.0
2025-05-01,opposite_extreme,1,-0.0007576582132500231,0.0,0.0
2025-05-02,midpoint,1,0.0006369179214826826,1.0,inf
2025-05-02,opposite_extreme,1,0.002099209864855567,1.0,inf
2025-05-05,midpoint,1,-0.0013943288595110737,0.0,0.0
2025-05-05,opposite_extreme,1,-0.00016914901722042686,0.0,0.0
2025-05-06,midpoint,1,-0.001573203167737569,0.0,0.0
2025-05-06,opposite_extreme,1,0.0003173009736963106,1.0,inf
2025-05-07,midpoint,1,-0.0009711055807151148,0.0,0.0
2025-05-07,opposite_extreme,1,0.0005288444629523159,1.0,inf
2025-05-08,midpoint,1,-0.002325457972595535,0.0,0.0
2025-05-08,opposite_extreme,1,-0.0010005878093416465,0.0,0.0
2025-05-09,midpoint,1,0.00021105774996832416,1.0,inf
2025-05-09,opposite_extreme,1,-0.0057137725865396005,0.0,0.0
2025-05-12,midpoint,1,-0.0005033817398409912,0.0,0.0
2025-05-12,opposite_extreme,1,0.0023315492393052306,1.0,inf
2025-05-14,midpoint,1,0.0003825329559363766,1.0,inf
2025-05-14,opposite_extreme,1,-0.0016073391605283538,0.0,0.0
2025-05-15,midpoint,1,-0.00030604558816027527,0.0,0.0
2025-05-15,opposite_extreme,1,0.0005212768559816894,1.0,inf
2025-05-16,midpoint,1,0.0005986098624846115,1.0,inf
2025-05-16,opposite_extreme,1,0.0017944591191971782,1.0,inf
2025-05-20,midpoint,1,-0.0013177066346993227,0.0,0.0
2025-05-20,opposite_extreme,1,-0.0005852092306180001,0.0,0.0
2025-05-21,midpoint,1,-0.00023877530423455084,0.0,0.0
2025-05-21,opposite_extreme,1,-0.00471174913747463,0.0,0.0
2025-05-22,midpoint,1,0.00019650562059281285,1.0,inf
2025-05-22,opposite_extreme,1,-0.004856041560929558,0.0,0.0
2025-05-23,midpoint,1,0.0007438766288396792,1.0,inf
2025-05-23,opposite_extreme,1,-0.004598191913904981,0.0,0.0
2025-05-30,midpoint,1,-0.001308456870607655,0.0,0.0
2025-05-30,opposite_extreme,1,0.00016038890760894375,1.0,inf
2025-06-02,midpoint,1,0.0010285729871619687,1.0,inf
2025-06-02,opposite_extreme,1,0.0027462378907969764,1.0,inf
2025-06-03,midpoint,1,-0.000905815144335631,0.0,0.0
2025-06-03,opposite_extreme,1,0.00012271631174720632,1.0,inf
2025-06-04,midpoint,1,7.724351843596544e-05,1.0,inf
2025-06-04,opposite_extreme,1,-0.0022996645070327837,0.0,0.0
2025-06-05,midpoint,1,-0.0003706510152257092,0.0,0.0
2025-06-05,opposite_extreme,1,0.00185416212435352,1.0,inf
2025-06-06,midpoint,1,-0.0025854263997927562,0.0,0.0
2025-06-06,opposite_extreme,1,-0.0005170017078482969,0.0,0.0
2025-06-09,midpoint,1,-4.9606188169626364e-05,0.0,0.0
2025-06-09,opposite_extreme,1,-0.00046669004019861404,0.0,0.0
2025-06-10,midpoint,1,-0.0012989460022976296,0.0,0.0
2025-06-10,opposite_extreme,1,-0.0006165455888427207,0.0,0.0
2025-06-11,midpoint,1,-0.0005573323128904573,0.0,0.0
2025-06-11,opposite_extreme,1,0.0006435142702223562,1.0,inf
2025-06-13,midpoint,1,0.0008445080934667004,1.0,inf
2025-06-13,opposite_extreme,1,0.0026903595639233835,1.0,inf
2025-06-17,midpoint,1,-0.0001917577385881497,0.0,0.0
2025-06-17,opposite_extreme,1,0.000732749110960329,1.0,inf
2025-06-20,midpoint,1,-0.004889934815723973,0.0,0.0
2025-06-20,opposite_extreme,1,-0.003391099278761134,0.0,0.0
2025-06-24,midpoint,1,-0.00066867121941383,0.0,0.0
2025-06-24,opposite_extreme,1,0.0005270789959122002,1.0,inf
2025-06-25,midpoint,1,-0.0003835405192893493,0.0,0.0
2025-06-25,opposite_extreme,1,-0.00357661353797023,0.0,0.0
2025-06-26,midpoint,1,-0.000949884376172716,0.0,0.0
2025-06-26,opposite_extreme,1,-0.00044924984216920816,0.0,0.0
2025-06-30,midpoint,1,-5.948731724614298e-05,0.0,0.0
2025-06-30,opposite_extreme,1,0.0009944186117529785,1.0,inf
2025-07-01,midpoint,1,-0.00014459081539497376,0.0,0.0
2025-07-01,opposite_extreme,1,0.0003868744814510272,1.0,inf
2025-07-02,midpoint,1,-0.00302147731706659,0.0,0.0
2025-07-02,opposite_extreme,1,-0.00302147731706659,0.0,0.0
2025-07-07,midpoint,1,-5.358117819564967e-05,0.0,0.0
2025-07-07,opposite_extreme,1,0.0008359659513115236,1.0,inf
2025-07-08,midpoint,1,-0.0009312661432846481,0.0,0.0
2025-07-08,opposite_extreme,1,-0.00019053031607629833,0.0,0.0
2025-07-09,midpoint,1,-0.0017791914761238203,0.0,0.0
2025-07-09,opposite_extreme,1,-0.0005444945796917455,0.0,0.0
2025-07-10,midpoint,1,-3.2833122562081485e-05,0.0,0.0
2025-07-10,opposite_extreme,1,0.0006869542872243173,1.0,inf
2025-07-11,midpoint,1,-0.0014186453840334678,0.0,0.0
2025-07-11,opposite_extreme,1,4.919528456626132e-05,1.0,inf
2025-07-16,midpoint,1,-0.0028431933665314935,0.0,0.0
2025-07-16,opposite_extreme,1,-0.0028431933665314935,0.0,0.0
2025-07-23,midpoint,1,5.96471591545189e-05,1.0,inf
2025-07-23,opposite_extreme,1,0.001073996756185025,1.0,inf
2025-07-24,midpoint,1,-0.000620599440568359,0.0,0.0
2025-07-24,opposite_extreme,1,-0.003149149828926334,0.0,0.0
2025-07-25,midpoint,1,-0.0002661832693400257,0.0,0.0
2025-07-25,opposite_extreme,1,-0.00247858311499638,0.0,0.0
2025-07-28,midpoint,1,0.00019601662147339383,1.0,inf
2025-07-28,opposite_extreme,1,0.0007927242348284569,1.0,inf
2025-07-30,midpoint,1,-0.0005336704415356275,0.0,0.0
2025-07-30,opposite_extreme,1,6.428199787356093e-05,1.0,inf
2025-07-31,midpoint,1,0.0004765089750409235,1.0,inf
2025-07-31,opposite_extreme,1,0.0019904985507219752,1.0,inf
2025-08-05,midpoint,1,-0.0006057131959338324,0.0,0.0
2025-08-05,opposite_extreme,1,0.0002494259233496443,1.0,inf
2025-08-06,midpoint,1,-0.00030458833899094095,0.0,0.0
2025-08-06,opposite_extreme,1,0.0006344001418852052,1.0,inf
2025-08-07,midpoint,1,-0.0006356003620990869,0.0,0.0
2025-08-07,opposite_extreme,1,-0.003788427985576992,0.0,0.0
2025-08-11,midpoint,1,-0.00018035406400973564,0.0,0.0
2025-08-11,opposite_extreme,1,0.0005105274901477941,1.0,inf
2025-08-12,midpoint,1,0.0005516510393617224,1.0,inf
2025-08-12,opposite_extreme,1,0.0021455351292134495,1.0,inf
2025-08-13,midpoint,1,-0.00118273882545461,0.0,0.0
2025-08-13,opposite_extreme,1,-0.00035344087711031147,0.0,0.0
2025-08-14,midpoint,1,0.0002920630359755094,1.0,inf
2025-08-14,opposite_extreme,1,-0.0029657951326240717,0.0,0.0
2025-08-18,midpoint,1,-0.00111502222777915,0.0,0.0
2025-08-18,opposite_extreme,1,-0.0005010806659747624,0.0,0.0
2025-08-19,midpoint,1,0.00011344599459528482,1.0,inf
2025-08-19,opposite_extreme,1,0.0012353884064437715,1.0,inf
