period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-08-11/2025-08-17,midpoint,4,-0.002745275238892342,0.5,0.30124692056237934
2025-08-11/2025-08-17,opposite_extreme,4,-0.005335517819014313,0.5,0.3044365120472708
2025-08-18/2025-08-24,midpoint,2,-0.0019859188661537353,0.5,0.012295782426707914
2025-08-18/2025-08-24,opposite_extreme,2,0.000992374553808073,0.5,16.580278072708804
2025-08-25/2025-08-31,midpoint,3,-0.0025058554876746797,0.3333333333333333,0.28205518971531396
2025-08-25/2025-08-31,opposite_extreme,3,0.0020528111680679917,0.6666666666666666,2.1571758979055153
2025-09-01/2025-09-07,midpoint,2,-0.0012240175746147663,0.5,0.29819404920770753
2025-09-01/2025-09-07,opposite_extreme,2,0.0020545985032920377,0.5,6.63340996862106
2025-09-08/2025-09-14,midpoint,3,-0.001087671580205285,0.0,0.0
2025-09-08/2025-09-14,opposite_extreme,3,-0.007842488395158331,0.3333333333333333,0.1639357741979582
2025-09-15/2025-09-21,midpoint,2,-0.002221358222006753,0.0,0.0
2025-09-15/2025-09-21,opposite_extreme,2,0.0005003588347365362,1.0,inf
2025-09-22/2025-09-28,midpoint,1,-0.0017499415410927588,0.0,0.0
2025-09-22/2025-09-28,opposite_extreme,1,0.000577967939849211,1.0,inf
2025-09-29/2025-10-05,midpoint,4,-0.00243286191486769,0.5,0.04301503216989476
2025-09-29/2025-10-05,opposite_extreme,4,0.0036525705357519644,0.75,13.891612156027003
2025-10-06/2025-10-12,midpoint,3,-0.0068401491112811685,0.0,0.0
2025-10-06/2025-10-12,opposite_extreme,3,-0.006572472494560944,0.3333333333333333,0.22449806577004958
2025-10-13/2025-10-19,midpoint,4,-0.002643657684845979,0.25,0.08146195868259758
2025-10-13/2025-10-19,opposite_extreme,4,-0.011721459065391349,0.5,0.056718716248790525
2025-10-20/2025-10-26,midpoint,2,-9.471858179388448e-05,0.5,0.8836328022658306
2025-10-20/2025-10-26,opposite_extreme,2,0.0032302160124861867,1.0,inf
2025-10-27/2025-11-02,midpoint,4,-8.724657680292403e-05,0.25,0.9623694375454686
2025-10-27/2025-11-02,opposite_extreme,4,-0.00040598560818594365,0.5,0.9455545969849881
2025-11-03/2025-11-09,midpoint,1,0.0018645822494063324,1.0,inf
2025-11-03/2025-11-09,opposite_extreme,1,0.00417175300743633,1.0,inf
2025-11-10/2025-11-16,midpoint,2,-0.0021046643932010056,0.0,0.0
2025-11-10/2025-11-16,opposite_extreme,2,-0.005002054189022442,0.5,0.1492935248764111
2025-11-17/2025-11-23,midpoint,5,-0.0024150135831719766,0.6,0.6323800066034265
2025-11-17/2025-11-23,opposite_extreme,5,0.010820874705289363,0.8,3.1806814986106784
2025-11-24/2025-11-30,midpoint,3,-0.005074139934813315,0.3333333333333333,0.01094413228784233
2025-11-24/2025-11-30,opposite_extreme,3,-0.004324426548355187,0.3333333333333333,0.18663239276174765
2025-12-01/2025-12-07,midpoint,5,-0.014160944362301642,0.0,0.0
2025-12-01/2025-12-07,opposite_extreme,5,-0.00994558109387711,0.4,0.2922460243228772
2025-12-08/2025-12-14,midpoint,3,-0.0033144607320715336,0.3333333333333333,0.09650208790623445
2025-12-08/2025-12-14,opposite_extreme,3,0.0003127437391501342,0.6666666666666666,1.1308316057703156
2025-12-15/2025-12-21,midpoint,2,-0.0026657913699262847,0.0,0.0
2025-12-15/2025-12-21,opposite_extreme,2,0.0031397137093531757,1.0,inf
2025-12-22/2025-12-28,midpoint,4,-0.004327145528622345,0.0,0.0
2025-12-22/2025-12-28,opposite_extreme,4,-0.00268522755898859,0.25,0.13890163564241734
2025-12-29/2026-01-04,midpoint,2,-0.0017496643496380804,0.0,0.0
2025-12-29/2026-01-04,opposite_extreme,2,-0.0008883341311268778,0.0,0.0
