period,tp_variant,trades_count,total_return,win_rate,profit_factor
2025-04-30,opposite_extreme,1,-0.003620593942341377,0.0,0.0
2025-05-01,midpoint,1,-0.00019304768385719484,0.0,0.0
2025-05-01,opposite_extreme,1,0.0023409817726298687,1.0,inf
2025-05-02,midpoint,1,0.00012445535633220928,1.0,inf
2025-05-02,opposite_extreme,1,0.0026849338705410286,1.0,inf
2025-05-05,midpoint,1,-0.0004824513391274987,0.0,0.0
2025-05-05,opposite_extreme,1,-0.008257564058667066,0.0,0.0
2025-05-06,midpoint,1,-0.002716207271001414,0.0,0.0
2025-05-06,opposite_extreme,1,-0.0006077133893542808,0.0,0.0
2025-05-07,midpoint,1,-0.0014886914575328314,0.0,0.0
2025-05-07,opposite_extreme,1,0.00022320721179491798,1.0,inf
2025-05-08,midpoint,1,-0.0012293241935841248,0.0,0.0
2025-05-08,opposite_extreme,1,0.0006239017160056815,1.0,inf
2025-05-09,midpoint,1,5.8550378146060567e-05,1.0,inf
2025-05-09,opposite_extreme,1,-0.006957339268475526,0.0,0.0
2025-05-14,midpoint,1,0.0009243992788223743,1.0,inf
2025-05-14,opposite_extreme,1,0.00308014073592644,1.0,inf
2025-05-15,midpoint,1,5.130048834955936e-05,1.0,inf
2025-05-15,opposite_extreme,1,0.0014452170608565407,1.0,inf
2025-05-20,midpoint,1,-0.0015389123865432452,0.0,0.0
2025-05-20,opposite_extreme,1,-0.0004480362207567312,0.0,0.0
2025-05-23,midpoint,1,0.0017735090165753586,1.0,inf
2025-05-23,opposite_extreme,1,-0.005215175882831713,0.0,0.0
2025-05-30,midpoint,1,-0.0015844402660982748,0.0,0.0
2025-05-30,opposite_extreme,1,0.0006400338884280377,1.0,inf
2025-06-02,midpoint,1,0.0020995683018236733,1.0,inf
2025-06-02,opposite_extreme,1,0.006085334516028107,1.0,inf
2025-06-04,midpoint,1,0.0009822669102357295,1.0,inf
2025-06-04,opposite_extreme,1,0.002705341828227681,1.0,inf
2025-06-05,midpoint,1,0.00026121342064278075,1.0,inf
2025-06-05,opposite_extreme,1,0.002641509742155712,1.0,inf
2025-06-06,midpoint,1,0.00032638575894861077,1.0,inf
2025-06-06,opposite_extreme,1,0.0022413500378115625,1.0,inf
2025-06-09,midpoint,1,-0.0013612718033665372,0.0,0.0
2025-06-09,opposite_extreme,1,-0.0013612718033665372,0.0,0.0
2025-06-10,midpoint,1,-0.0003623624227986344,0.0,0.0
2025-06-10,opposite_extreme,1,0.0011635320405785077,1.0,inf
2025-06-11,midpoint,1,6.739972649083548e-05,1.0,inf
2025-06-11,opposite_extreme,1,0.0015069292902418763,1.0,inf
2025-06-13,midpoint,1,-0.0022624740109417063,0.0,0.0
2025-06-13,opposite_extreme,1,0.0005860721751438369,1.0,inf
2025-06-17,midpoint,1,-0.0006724921319665178,0.0,0.0
2025-06-17,opposite_extreme,1,0.0011035351978168073,1.0,inf
2025-06-25,midpoint,1,-0.00046446421071233424,0.0,0.0
2025-06-25,opposite_extreme,1,-0.004859076194512091,0.0,0.0
2025-06-26,midpoint,1,-0.0018161533899034854,0.0,0.0
2025-06-26,opposite_extreme,1,-0.00023445324237447718,0.0,0.0
2025-07-01,midpoint,1,-0.0001907958880720262,0.0,0.0
2025-07-01,opposite_extreme,1,0.0007288323453047418,1.0,inf
2025-07-07,midpoint,1,-2.0569824183969132e-05,0.0,0.0
2025-07-07,opposite_extreme,1,0.0015906081027583507,1.0,inf
2025-07-08,midpoint,1,-0.0006349931158226019,0.0,0.0
2025-07-08,opposite_extreme,1,0.000503916589626785,1.0,inf
2025-07-09,midpoint,1,0.00027540235438383576,1.0,inf
2025-07-09,opposite_extreme,1,0.00120292745715056,1.0,inf
2025-07-11,midpoint,1,-0.001257596271975303,0.0,0.0
2025-07-11,opposite_extreme,1,0.0006472146013389857,1.0,inf
2025-07-14,midpoint,1,-0.0005354664985213198,0.0,0.0
2025-07-14,opposite_extreme,1,0.0021652309988082763,1.0,inf
2025-07-15,midpoint,1,2.907767860627075e-05,1.0,inf
2025-07-15,opposite_extreme,1,-0.004502768269241231,0.0,0.0
2025-07-16,midpoint,1,-0.0033056809208595883,0.0,0.0
2025-07-16,opposite_extreme,1,-0.0033056809208595883,0.0,0.0
2025-07-24,midpoint,1,-0.000886784958664788,0.0,0.0
2025-07-24,opposite_extreme,1,0.00075253744528192,1.0,inf
2025-07-28,midpoint,1,0.00018966483176519056,1.0,inf
2025-07-28,opposite_extreme,1,0.001044563142797994,1.0,inf
2025-07-30,midpoint,1,4.008831906698873e-05,1.0,inf
2025-07-30,opposite_extreme,1,-0.0032785408705416907,0.0,0.0
