session_id,session,session_date,side,breakout_time,breakout_side,reentry_time,confirmation_time,entry_time,entry_price,entry_reason,stop,tp_midpoint,tp_opposite_extreme,or_high,or_low,or_mid,or_size,daily_atr,daily_atr_pct,or_size_vs_daily_atr,or_size_vs_atr,gap_pct,opening_range_volume,opening_volume_vs_avg,invalid_signal_reason
ny_equity_2025-08-14,ny_equity,2025-08-14,short,2025-08-14 13:45:00+00:00,above,2025-08-14 15:20:00+00:00,2025-08-14 15:20:00+00:00,2025-08-14 15:25:00+00:00,579.5944,breakout_reentry_v1,581.6476,578.91,577.91,579.91,577.91,578.91,2.0,6.950400000000002,0.011976427611400216,0.28775322283609567,0.28775322283609567,-0.003549643312541026,3979975.0,1.1835412508200462,
ny_equity_2025-08-18,ny_equity,2025-08-18,long,2025-08-18 13:50:00+00:00,below,2025-08-18 14:00:00+00:00,2025-08-18 14:00:00+00:00,2025-08-18 14:05:00+00:00,576.76,breakout_reentry_v1,574.6332803571428,577.005,577.6,577.6,576.41,577.005,1.1900000000000546,7.106878571428573,0.012309693718482303,0.167443412468612,0.167443412468612,-0.0015588734541171186,2649255.0,0.7770410204731334,
ny_equity_2025-08-21,ny_equity,2025-08-21,long,2025-08-21 13:45:00+00:00,below,2025-08-21 14:05:00+00:00,2025-08-21 14:05:00+00:00,2025-08-21 14:10:00+00:00,564.89,breakout_reentry_v1,561.1048196428571,563.98,565.08,565.08,562.88,563.98,2.2000000000000455,7.100721428571417,0.012547661121349031,0.30982767344566287,0.30982767344566287,-0.002738999823290254,3763424.0,1.0587839521572473,
ny_equity_2025-08-26,ny_equity,2025-08-26,long,2025-08-26 13:45:00+00:00,below,2025-08-26 13:50:00+00:00,2025-08-26 13:50:00+00:00,2025-08-26 13:55:00+00:00,570.46,breakout_reentry_v1,568.0876517857142,570.3299999999999,570.98,570.98,569.68,570.3299999999999,1.3000000000000682,6.369392857142843,0.011168103621024763,0.20410108610936223,0.20410108610936223,-0.0008591667835601225,2636142.0,0.7252598369587608,
ny_equity_2025-08-27,ny_equity,2025-08-27,long,2025-08-27 13:45:00+00:00,below,2025-08-27 14:15:00+00:00,2025-08-27 14:15:00+00:00,2025-08-27 14:20:00+00:00,573.0,breakout_reentry_v1,569.4378303571428,571.59,572.21,572.21,570.97,571.59,1.240000000000009,6.128678571428558,0.01070305892567115,0.2023274651375578,0.2023274651375578,-0.001781317126840226,3620003.0,1.0028708956330576,
ny_equity_2025-08-28,ny_equity,2025-08-28,long,2025-08-28 13:50:00+00:00,below,2025-08-28 14:05:00+00:00,2025-08-28 14:05:00+00:00,2025-08-28 14:10:00+00:00,574.39,breakout_reentry_v1,572.3823839285715,575.185,576.53,576.53,573.84,575.185,2.689999999999941,5.830464285714267,0.01016663635933367,0.4613697757468383,0.4613697757468383,0.0010810999319953347,4349979.0,1.1839373062160847,
ny_equity_2025-09-03,ny_equity,2025-09-03,long,2025-09-03 13:45:00+00:00,below,2025-09-03 14:00:00+00:00,2025-09-03 14:00:00+00:00,2025-09-03 14:05:00+00:00,569.58,breakout_reentry_v1,566.4595267857143,568.815,569.6,569.6,568.03,568.815,1.57000000000005,6.28189285714285,0.011106207095121902,0.2499246701119513,0.2499246701119513,0.006382376860789954,3940938.0,1.0908491814585717,
ny_equity_2025-09-04,ny_equity,2025-09-04,long,2025-09-04 14:00:00+00:00,below,2025-09-04 14:25:00+00:00,2025-09-04 14:25:00+00:00,2025-09-04 14:30:00+00:00,570.74,breakout_reentry_v1,568.579257142857,571.265,572.35,572.35,570.18,571.265,2.1700000000000728,6.402971428571432,0.011231903851406724,0.33890515117982056,0.33890515117982056,0.0011752942621080903,3816308.0,1.0453395744784122,
ny_equity_2025-09-09,ny_equity,2025-09-09,long,2025-09-09 13:50:00+00:00,below,2025-09-09 14:10:00+00:00,2025-09-09 14:10:00+00:00,2025-09-09 14:15:00+00:00,579.68,breakout_reentry_v1,577.4482660714286,579.715,580.2,580.2,579.23,579.715,0.9700000000000273,7.1269357142857315,0.012311806993428112,0.1361033744215892,0.1361033744215892,0.0013820028676558719,3141701.0,0.7956374254283255,
ny_equity_2025-09-10,ny_equity,2025-09-10,long,2025-09-10 13:45:00+00:00,below,2025-09-10 14:00:00+00:00,2025-09-10 14:00:00+00:00,2025-09-10 14:05:00+00:00,582.83,breakout_reentry_v1,580.0668375,582.765,583.77,583.77,581.76,582.765,2.009999999999991,6.772650000000023,0.011666724087440393,0.29678190959225476,0.29678190959225476,0.005564072970319234,5149484.0,1.2963573654618485,
ny_equity_2025-09-11,ny_equity,2025-09-11,long,2025-09-11 13:45:00+00:00,below,2025-09-11 13:45:00+00:00,2025-09-11 13:45:00+00:00,2025-09-11 13:50:00+00:00,582.6,breakout_reentry_v1,580.0600517857142,582.6949999999999,583.73,583.73,581.66,582.6949999999999,2.07000000000005,6.399792857142886,0.01102082462053192,0.32344796874006604,0.32344796874006604,0.0043740313414843525,4203442.0,1.0444034495629906,
ny_equity_2025-09-18,ny_equity,2025-09-18,long,2025-09-18 13:45:00+00:00,below,2025-09-18 13:55:00+00:00,2025-09-18 13:55:00+00:00,2025-09-18 14:00:00+00:00,595.32,breakout_reentry_v1,592.0712500000001,594.645,595.72,595.72,593.57,594.645,2.1499999999999773,5.9950000000000205,0.010161016949152578,0.3586321934945738,0.3586321934945738,0.00832203389830503,6007937.0,1.4539853052770115,
ny_equity_2025-09-19,ny_equity,2025-09-19,short,2025-09-19 13:45:00+00:00,above,2025-09-19 14:40:00+00:00,2025-09-19 14:40:00+00:00,2025-09-19 14:45:00+00:00,596.93,breakout_reentry_v1,599.1951785714285,597.1025,596.555,597.65,596.555,597.1025,1.0950000000000273,6.180714285714308,0.010382171413213579,0.17716398936785308,0.17716398936785308,0.003376335416246709,4411818.0,1.0477948465105442,
ny_equity_2025-09-26,ny_equity,2025-09-26,short,2025-09-26 13:50:00+00:00,above,2025-09-26 14:05:00+00:00,2025-09-26 14:05:00+00:00,2025-09-26 14:10:00+00:00,593.54,breakout_reentry_v1,597.0552678571429,594.3425,592.96,595.725,592.96,594.3425,2.7649999999999864,5.321071428571429,0.008965126326506544,0.5196321900798685,0.5196321900798685,0.001381564537597173,4660090.0,1.029317488216972,
ny_equity_2025-09-29,ny_equity,2025-09-29,short,2025-09-29 13:45:00+00:00,above,2025-09-29 15:10:00+00:00,2025-09-29 15:10:00+00:00,2025-09-29 15:15:00+00:00,600.11,breakout_reentry_v1,601.9984821428571,599.8525,599.045,600.66,599.045,599.8525,1.615000000000009,5.3539285714285665,0.00898355382222019,0.3016476552598245,0.3016476552598245,0.005268721579945276,3960954.0,0.8719066531751798,
ny_equity_2025-09-30,ny_equity,2025-09-30,long,2025-09-30 13:50:00+00:00,below,2025-09-30 14:45:00+00:00,2025-09-30 14:45:00+00:00,2025-09-30 14:50:00+00:00,598.6,breakout_reentry_v1,595.1725892857143,597.6099999999999,598.67,598.67,596.55,597.6099999999999,2.1200000000000045,5.509642857142841,0.009202216119357374,0.38477993128929994,0.38477993128929994,-0.0005010605782240212,2910318.0,0.6400408420196189,
ny_equity_2025-10-01,ny_equity,2025-10-01,long,2025-10-01 13:45:00+00:00,below,2025-10-01 13:50:00+00:00,2025-10-01 13:50:00+00:00,2025-10-01 13:55:00+00:00,597.598,breakout_reentry_v1,595.3334821428572,597.885,599.07,599.07,596.7,597.885,2.3700000000000045,5.466071428571411,0.009104504603113765,0.4335837961450529,0.4335837961450529,-0.0053300464713427476,4346702.0,1.0076100404665342,
ny_equity_2025-10-03,ny_equity,2025-10-03,short,2025-10-03 13:50:00+00:00,above,2025-10-03 13:50:00+00:00,2025-10-03 13:50:00+00:00,2025-10-03 13:55:00+00:00,606.6007,breakout_reentry_v1,608.6829464285714,606.655,606.06,607.25,606.06,606.655,1.1900000000000546,5.7317857142856985,0.009462608281388899,0.2076141815689552,0.2076141815689552,0.0012877024416818924,3015144.0,0.6952191486075016,
ny_equity_2025-10-06,ny_equity,2025-10-06,long,2025-10-06 14:40:00+00:00,below,2025-10-06 15:00:00+00:00,2025-10-06 15:00:00+00:00,2025-10-06 15:05:00+00:00,607.22,breakout_reentry_v1,604.642580357143,607.3543999999999,608.6188,608.6188,606.09,607.3543999999999,2.528799999999933,5.789678571428559,0.009598591749442222,0.43677726989530796,0.43677726989530796,0.008737027089757777,4028893.0,0.9702722272295817,
ny_equity_2025-10-07,ny_equity,2025-10-07,long,2025-10-07 14:00:00+00:00,below,2025-10-07 14:05:00+00:00,2025-10-07 14:05:00+00:00,2025-10-07 14:10:00+00:00,609.26,breakout_reentry_v1,607.0645446428572,609.135,609.69,609.69,608.58,609.135,1.1100000000000136,6.06182142857142,0.009974858778975861,0.18311327924775336,0.18311327924775336,0.002155633443583198,3379852.0,0.8168356621802099,
ny_equity_2025-10-10,ny_equity,2025-10-10,short,2025-10-10 13:45:00+00:00,above,2025-10-10 14:55:00+00:00,2025-10-10 14:55:00+00:00,2025-10-10 15:00:00+00:00,608.47,breakout_reentry_v1,614.3860803571429,611.935,610.96,612.91,610.96,611.935,1.9499999999999318,5.904321428571434,0.009668120891716774,0.330266572304777,0.330266572304777,0.0011462256427049807,3732928.0,0.9263929273734884,
ny_equity_2025-10-13,ny_equity,2025-10-13,short,2025-10-13 13:50:00+00:00,above,2025-10-13 14:45:00+00:00,2025-10-13 14:45:00+00:00,2025-10-13 14:50:00+00:00,599.05,breakout_reentry_v1,601.9250089285714,598.6700000000001,597.23,600.11,597.23,598.6700000000001,2.8799999999999955,7.260035714285721,0.012315582212528788,0.39669226341861663,0.39669226341861663,0.01726887192536039,7040340.0,1.7416270622317616,
ny_equity_2025-10-15,ny_equity,2025-10-15,long,2025-10-15 13:45:00+00:00,below,2025-10-15 13:50:00+00:00,2025-10-15 13:50:00+00:00,2025-10-15 13:55:00+00:00,603.43,breakout_reentry_v1,599.9971339285713,603.05,604.04,604.04,602.06,603.05,1.9800000000000182,8.2514642857143,0.013798435260391807,0.23995741015664063,0.23995741015664063,0.010050167224080253,4352754.0,1.0109828486229266,
ny_equity_2025-10-16,ny_equity,2025-10-16,short,2025-10-16 13:45:00+00:00,above,2025-10-16 13:45:00+00:00,2025-10-16 13:45:00+00:00,2025-10-16 13:50:00+00:00,605.24,breakout_reentry_v1,608.6694732142856,605.745,604.94,606.55,604.94,605.745,1.6099999999999,8.477892857142876,0.014077733813461652,0.18990567905602004,0.18990567905602004,0.00479891069708742,3863581.0,0.8903341591287024,
ny_equity_2025-10-17,ny_equity,2025-10-17,short,2025-10-17 13:50:00+00:00,above,2025-10-17 15:10:00+00:00,2025-10-17 15:10:00+00:00,2025-10-17 15:15:00+00:00,598.0,breakout_reentry_v1,602.1445517857143,598.12995,596.37,599.8899,596.37,598.12995,3.519900000000007,9.018607142857158,0.01503126242580236,0.3902930845355437,0.3902930845355437,-0.003400056667611066,5142376.0,1.2150439464879614,
ny_equity_2025-10-21,ny_equity,2025-10-21,long,2025-10-21 13:45:00+00:00,below,2025-10-21 14:50:00+00:00,2025-10-21 14:50:00+00:00,2025-10-21 14:55:00+00:00,611.105,breakout_reentry_v1,607.6046339285714,610.855,611.72,611.72,609.99,610.855,1.7300000000000182,9.541464285714303,0.015602355178261935,0.1813138893775679,0.1813138893775679,0.00016352160120355617,3195218.0,0.7443270627183217,
ny_equity_2025-10-22,ny_equity,2025-10-22,short,2025-10-22 13:50:00+00:00,above,2025-10-22 14:00:00+00:00,2025-10-22 14:00:00+00:00,2025-10-22 14:05:00+00:00,610.47,breakout_reentry_v1,613.2630678571429,609.7900500000001,608.6301,610.95,608.6301,609.7900500000001,2.319900000000075,9.25227142857145,0.015133421813882447,0.25073842871017754,0.25073842871017754,-0.000915960613693522,3183161.0,0.7452558657309304,
ny_equity_2025-10-28,ny_equity,2025-10-28,long,2025-10-28 13:45:00+00:00,below,2025-10-28 13:55:00+00:00,2025-10-28 13:55:00+00:00,2025-10-28 14:00:00+00:00,630.66,breakout_reentry_v1,627.5230125,630.73,631.36,631.36,630.1,630.73,1.259999999999991,10.307949999999996,0.016411581142829843,0.1222357500763965,0.1222357500763965,0.0036141317327134355,3849578.0,0.9605290565193338,
ny_equity_2025-10-29,ny_equity,2025-10-29,short,2025-10-29 13:50:00+00:00,above,2025-10-29 14:45:00+00:00,2025-10-29 14:45:00+00:00,2025-10-29 14:50:00+00:00,635.4301,breakout_reentry_v1,638.7853803571429,635.765,635.31,636.22,635.31,635.765,0.9100000000000819,10.261521428571418,0.016212983360569137,0.08868080687005588,0.08868080687005588,0.004218542627820377,3816355.0,0.9412103105029349,
ny_equity_2025-10-30,ny_equity,2025-10-30,short,2025-10-30 13:50:00+00:00,above,2025-10-30 14:00:00+00:00,2025-10-30 14:00:00+00:00,2025-10-30 14:05:00+00:00,631.58,breakout_reentry_v1,634.8023446428572,629.975,627.76,632.19,627.76,629.975,4.430000000000064,10.449378571428563,0.01643578427957998,0.42394865586676,0.42394865586676,-0.005662425090834772,6505756.0,1.6150472440758208,
ny_equity_2025-10-31,ny_equity,2025-10-31,long,2025-10-31 13:45:00+00:00,below,2025-10-31 14:45:00+00:00,2025-10-31 14:45:00+00:00,2025-10-31 14:50:00+00:00,633.44,breakout_reentry_v1,629.5430125,633.05,634.2,634.2,631.9,633.05,2.300000000000068,9.427949999999985,0.015059420174107477,0.2439554728228376,0.2439554728228376,0.012970210047120845,3388263.0,0.8145100383034001,
ny_equity_2025-11-04,ny_equity,2025-11-04,short,2025-11-04 14:45:00+00:00,above,2025-11-04 16:05:00+00:00,2025-11-04 16:05:00+00:00,2025-11-04 16:10:00+00:00,624.21,breakout_reentry_v1,626.3885946428571,622.79935,621.3687,624.23,621.3687,622.79935,2.8613000000000284,8.634378571428556,0.013660262263366276,0.3313845896759918,0.3313845896759918,-0.013922288317934546,5647917.0,1.3604536495506372,
ny_equity_2025-11-10,ny_equity,2025-11-10,short,2025-11-10 14:45:00+00:00,above,2025-11-10 15:50:00+00:00,2025-11-10 15:50:00+00:00,2025-11-10 15:55:00+00:00,619.35,breakout_reentry_v1,623.6508267857143,619.96,618.56,621.36,618.56,619.96,2.800000000000068,9.163307142857125,0.01502822045930581,0.3055665336049214,0.3055665336049214,0.015055597467773067,5219964.0,1.1741283619735845,
ny_equity_2025-11-11,ny_equity,2025-11-11,long,2025-11-11 14:45:00+00:00,below,2025-11-11 14:55:00+00:00,2025-11-11 14:55:00+00:00,2025-11-11 15:00:00+00:00,621.06,breakout_reentry_v1,617.6597321428571,620.86,621.57,621.57,620.15,620.86,1.4200000000000728,9.961071428571406,0.01598297807963578,0.1425549460399488,0.1425549460399488,-0.004268087223015529,3485440.0,0.8003670890414242,
ny_equity_2025-11-17,ny_equity,2025-11-17,short,2025-11-17 14:45:00+00:00,above,2025-11-17 15:00:00+00:00,2025-11-17 15:00:00+00:00,2025-11-17 15:05:00+00:00,609.18,breakout_reentry_v1,613.7697321428572,608.2049999999999,605.24,611.17,605.24,608.2049999999999,5.92999999999995,10.398928571428574,0.017079342659114694,0.5702510560840697,0.5702510560840697,-0.004204579049371052,4611584.0,1.0551316916044096,
ny_equity_2025-11-18,ny_equity,2025-11-18,long,2025-11-18 14:45:00+00:00,below,2025-11-18 16:25:00+00:00,2025-11-18 16:25:00+00:00,2025-11-18 16:30:00+00:00,597.87,breakout_reentry_v1,595.1427678571429,600.0799999999999,602.31,602.31,597.85,600.0799999999999,4.459999999999923,10.82892857142858,0.01793878768086105,0.41185976715806777,0.41185976715806777,-0.006692509028260882,7004492.0,1.5990378139373729,
ny_equity_2025-11-19,ny_equity,2025-11-19,short,2025-11-19 14:45:00+00:00,above,2025-11-19 16:05:00+00:00,2025-11-19 16:05:00+00:00,2025-11-19 16:10:00+00:00,600.05,breakout_reentry_v1,603.4264178571428,598.37995,596.14,600.6199,596.14,598.37995,4.479900000000043,11.226071428571434,0.01882589832230121,0.39906213215410924,0.39906213215410924,0.0012745048716273494,4079984.0,0.8925986425731033,
ny_equity_2025-11-20,ny_equity,2025-11-20,short,2025-11-20 14:45:00+00:00,above,2025-11-20 15:55:00+00:00,2025-11-20 15:55:00+00:00,2025-11-20 16:00:00+00:00,610.49,breakout_reentry_v1,615.2175892857143,611.2049999999999,610.03,612.38,610.03,611.2049999999999,2.3500000000000227,11.350357142857149,0.018921361533094084,0.20704194329945755,0.20704194329945755,0.019587577308416825,6899527.0,1.4947802810492241,
ny_equity_2025-11-21,ny_equity,2025-11-21,long,2025-11-21 14:45:00+00:00,below,2025-11-21 14:45:00+00:00,2025-11-21 14:45:00+00:00,2025-11-21 14:50:00+00:00,587.26,breakout_reentry_v1,583.0550892857143,587.81,589.35,589.35,586.27,587.81,3.080000000000041,12.859642857142855,0.021957147979481374,0.23950898436415463,0.23950898436415463,0.0030734031109670434,7222316.0,1.497857646059177,
ny_equity_2025-11-25,ny_equity,2025-11-25,long,2025-11-25 14:45:00+00:00,below,2025-11-25 15:40:00+00:00,2025-11-25 15:40:00+00:00,2025-11-25 15:45:00+00:00,603.23,breakout_reentry_v1,596.7223214285714,602.115,604.07,604.07,600.16,602.115,3.910000000000082,13.750714285714277,0.022722444123395927,0.2843488649940324,0.2843488649940324,-0.0027265516557604228,4983233.0,0.9874795214834178,
ny_equity_2025-11-26,ny_equity,2025-11-26,short,2025-11-26 14:50:00+00:00,above,2025-11-26 14:55:00+00:00,2025-11-26 14:55:00+00:00,2025-11-26 15:00:00+00:00,611.15,breakout_reentry_v1,617.1610732142857,612.675,611.69,613.66,611.69,612.675,1.9699999999999136,14.004292857142843,0.022999709072480817,0.1406711513459333,0.1406711513459333,0.00594524462546602,3356966.0,0.6578288609825798,
ny_equity_2025-11-28,ny_equity,2025-11-28,short,2025-11-28 16:05:00+00:00,above,2025-11-28 16:25:00+00:00,2025-11-28 16:25:00+00:00,2025-11-28 16:30:00+00:00,616.78,breakout_reentry_v1,620.9796446428572,616.4987000000001,615.4174,617.58,615.4174,616.4987000000001,2.1625999999999976,13.598578571428561,0.022137787245720224,0.15903132732885417,0.15903132732885417,0.0029954254643723963,2627977.0,0.5173050842391361,
ny_equity_2025-12-01,ny_equity,2025-12-01,short,2025-12-01 14:45:00+00:00,above,2025-12-01 15:30:00+00:00,2025-12-01 15:30:00+00:00,2025-12-01 15:35:00+00:00,614.41,breakout_reentry_v1,618.4376803571428,613.8499999999999,612.52,615.18,612.52,613.8499999999999,2.659999999999968,13.030721428571423,0.021042747563296608,0.20413298024832288,0.20413298024832288,-0.009075494549858707,4074402.0,0.8338520517889324,
ny_equity_2025-12-02,ny_equity,2025-12-02,short,2025-12-02 15:00:00+00:00,above,2025-12-02 16:10:00+00:00,2025-12-02 16:10:00+00:00,2025-12-02 16:15:00+00:00,620.6,breakout_reentry_v1,625.486575,620.67275,618.98,622.3655,618.98,620.67275,3.385499999999979,12.484300000000003,0.020228300144206627,0.2711806028371617,0.2711806028371617,0.003710484955522915,4300439.0,0.8739756488700746,
ny_equity_2025-12-03,ny_equity,2025-12-03,short,2025-12-03 15:00:00+00:00,above,2025-12-03 15:05:00+00:00,2025-12-03 15:05:00+00:00,2025-12-03 15:10:00+00:00,620.05,breakout_reentry_v1,623.7866107142856,619.6065,618.563,620.65,618.563,619.6065,2.086999999999989,12.54644285714286,0.020171129995406527,0.1663419682983557,0.1663419682983557,-0.0038263665594855233,3694312.0,0.744646141042088,
ny_equity_2025-12-04,ny_equity,2025-12-04,long,2025-12-04 14:55:00+00:00,below,2025-12-04 15:35:00+00:00,2025-12-04 15:35:00+00:00,2025-12-04 15:40:00+00:00,622.94,breakout_reentry_v1,617.9287464285713,622.995,624.94,624.94,621.05,622.995,3.8900000000001,12.485014285714287,0.020023438359177394,0.3115735321545567,0.3115735321545567,0.0022613548883756228,4952627.0,1.0183289891398333,
ny_equity_2025-12-05,ny_equity,2025-12-05,short,2025-12-05 14:50:00+00:00,above,2025-12-05 16:05:00+00:00,2025-12-05 16:05:00+00:00,2025-12-05 16:10:00+00:00,625.67,breakout_reentry_v1,629.6598250000001,625.475,624.24,626.71,624.24,625.475,2.4700000000000273,11.799300000000008,0.018941310559604466,0.2093344520437675,0.2093344520437675,0.002311619096542108,5071225.0,1.0296137457955032,
ny_equity_2025-12-09,ny_equity,2025-12-09,short,2025-12-09 15:00:00+00:00,above,2025-12-09 15:10:00+00:00,2025-12-09 15:10:00+00:00,2025-12-09 15:15:00+00:00,623.48,breakout_reentry_v1,626.5401821428571,622.435,621.0,623.87,621.0,622.435,2.8700000000000045,10.680728571428565,0.017108875138445195,0.2687082609399311,0.2687082609399311,-0.002034343563785452,3675120.0,0.7576009710746159,
ny_equity_2025-12-10,ny_equity,2025-12-10,short,2025-12-10 14:45:00+00:00,above,2025-12-10 14:45:00+00:00,2025-12-10 14:45:00+00:00,2025-12-10 14:50:00+00:00,623.54,breakout_reentry_v1,626.7571464285714,623.0699999999999,621.92,624.22,621.92,623.0699999999999,2.300000000000068,10.148585714285714,0.01623643822779892,0.22663256386182562,0.22663256386182562,-0.001919846412286908,3222683.0,0.6750834864317233,
ny_equity_2025-12-11,ny_equity,2025-12-11,long,2025-12-11 14:45:00+00:00,below,2025-12-11 15:20:00+00:00,2025-12-11 15:20:00+00:00,2025-12-11 15:25:00+00:00,623.38,breakout_reentry_v1,619.267675,622.8575000000001,623.97,623.97,621.745,622.8575000000001,2.2250000000000227,9.909300000000005,0.015788945364159278,0.22453654647654442,0.22453654647654442,-0.006038782046175114,4529775.0,0.9515100868544998,
ny_equity_2025-12-16,ny_equity,2025-12-16,long,2025-12-16 14:45:00+00:00,below,2025-12-16 14:45:00+00:00,2025-12-16 14:45:00+00:00,2025-12-16 14:50:00+00:00,610.35,breakout_reentry_v1,605.7691035714286,609.39045,611.0509,611.0509,607.73,609.39045,3.320899999999938,7.843585714285723,0.012846964513849582,0.4233905411336932,0.4233905411336932,-0.0037343990565728256,3692081.0,0.790190331850293,
ny_equity_2025-12-18,ny_equity,2025-12-18,long,2025-12-18 14:45:00+00:00,below,2025-12-18 14:50:00+00:00,2025-12-18 14:50:00+00:00,2025-12-18 14:55:00+00:00,609.25,breakout_reentry_v1,605.2339285714286,609.07,610.95,610.95,607.19,609.07,3.759999999999991,7.82428571428572,0.013031571283432523,0.4805550483841504,0.4805550483841504,0.015639313136023694,7428844.0,1.6508295514917026,
ny_equity_2025-12-22,ny_equity,2025-12-22,long,2025-12-22 15:30:00+00:00,below,2025-12-22 16:15:00+00:00,2025-12-22 16:15:00+00:00,2025-12-22 16:20:00+00:00,619.78,breakout_reentry_v1,616.6346446428572,620.2012500000001,621.65,621.65,618.7525,620.2012500000001,2.8974999999999227,8.471421428571423,0.013728905969648203,0.3420323288636748,0.3420323288636748,0.006968641114982689,4200738.0,0.906733198830144,
ny_equity_2025-12-23,ny_equity,2025-12-23,short,2025-12-23 14:45:00+00:00,above,2025-12-23 15:00:00+00:00,2025-12-23 15:00:00+00:00,2025-12-23 15:05:00+00:00,618.01,breakout_reentry_v1,622.4924982142857,619.23,618.05,620.41,618.05,619.23,2.3600000000000136,8.329992857142852,0.01345261358366766,0.2833135682675102,0.2833135682675102,-0.0016311106086787856,4019271.0,0.8968087797795773,
ny_equity_2025-12-24,ny_equity,2025-12-24,short,2025-12-24 15:10:00+00:00,above,2025-12-24 15:20:00+00:00,2025-12-24 15:20:00+00:00,2025-12-24 15:25:00+00:00,622.315,breakout_reentry_v1,624.8346410714286,622.25,621.72,622.78,621.72,622.25,1.0599999999999454,8.218564285714276,0.013210789548012853,0.12897629843237526,0.12897629843237526,-0.00019289193229493908,2069910.0,0.4694120262353769,
ny_equity_2025-12-26,ny_equity,2025-12-26,short,2025-12-26 14:45:00+00:00,above,2025-12-26 14:50:00+00:00,2025-12-26 14:50:00+00:00,2025-12-26 14:55:00+00:00,624.38,breakout_reentry_v1,627.4439267857143,624.6500000000001,623.86,625.44,623.86,624.6500000000001,1.580000000000041,8.015707142857122,0.012847125707783121,0.1971129897638532,0.1971129897638532,0.0011700030452134345,2465658.0,0.578261649314183,
ny_equity_2025-12-29,ny_equity,2025-12-29,long,2025-12-29 15:10:00+00:00,below,2025-12-29 15:20:00+00:00,2025-12-29 15:20:00+00:00,2025-12-29 15:25:00+00:00,620.875,breakout_reentry_v1,617.1704482142858,620.9449999999999,622.78,622.78,619.11,620.9449999999999,3.669999999999959,7.758207142857129,0.012435216372849589,0.4730474364014469,0.4730474364014469,-0.006074788824953058,4376947.0,1.03735133339418,
ny_equity_2025-12-30,ny_equity,2025-12-30,long,2025-12-30 14:45:00+00:00,below,2025-12-30 14:45:00+00:00,2025-12-30 14:45:00+00:00,2025-12-30 14:50:00+00:00,620.85,breakout_reentry_v1,617.6759839285714,620.19,620.8,620.8,619.58,620.19,1.2199999999999136,7.6160642857142715,0.012266761617914011,0.16018772350547408,0.16018772350547408,-0.0016589624236957377,1973917.0,0.4583259690054595,
